Make,Model,Year,MSRP
Hyundai,Genesis Coupe,2015,26750
Hyundai,Genesis Coupe,2015,34600
Hyundai,Genesis Coupe,2015,33400
Hyundai,Genesis Coupe,2015,29500
Hyundai,Genesis Coupe,2016,26950
Hyundai,Genesis Coupe,2016,34950
Hyundai,Genesis Coupe,2016,28150
Hyundai,Genesis Coupe,2016,29900
Hyundai,Genesis Coupe,2016,33750
Hyundai,Santa Fe,2015,30150
Hyundai,Santa Fe,2015,36000
Hyundai,Santa Fe,2015,31900
Hyundai,Santa Fe,2015,34250
Hyundai,Santa Fe,2015,34250
Hyundai,Santa Fe,2015,36000
Hyundai,Santa Fe,2016,32150
Hyundai,Santa Fe,2016,30400
Hyundai,Santa Fe,2016,36250
Hyundai,Santa Fe,2016,34500
Hyundai,Santa Fe,2017,36700
Hyundai,Santa Fe,2017,38700
Hyundai,Santa Fe,2017,40450
Hyundai,Santa Fe,2017,34950
Hyundai,Santa Fe,2017,41150
Hyundai,Santa Fe,2017,30800
Hyundai,Santa Fe,2017,32550
Hyundai,Santa Fe,2017,39400
Hyundai,Santa Fe Sport,2015,33000
Hyundai,Santa Fe Sport,2015,31250
Hyundai,Santa Fe Sport,2015,24950
Hyundai,Santa Fe Sport,2015,26700
Hyundai,Santa Fe Sport,2015,33000
Hyundai,Santa Fe Sport,2015,31250
Hyundai,Santa Fe Sport,2016,33000
Hyundai,Santa Fe Sport,2016,24950
Hyundai,Santa Fe Sport,2016,26700
Hyundai,Santa Fe Sport,2016,31250
Hyundai,Santa Fe Sport,2017,33450
Hyundai,Santa Fe Sport,2017,31700
Hyundai,Santa Fe Sport,2017,38250
Hyundai,Santa Fe Sport,2017,25350
Hyundai,Santa Fe Sport,2017,27100
Hyundai,Santa Fe Sport,2017,36500
Hyundai,Scoupe,1993,2000
Hyundai,Scoupe,1993,2000
Hyundai,Scoupe,1993,2000
Hyundai,Scoupe,1994,2000
Hyundai,Scoupe,1994,2000
Hyundai,Scoupe,1994,2000
Hyundai,Scoupe,1995,2000
Hyundai,Scoupe,1995,2000
Hyundai,Scoupe,1995,2000
Hyundai,Sonata,2015,23175
Hyundai,Sonata,2015,26525
Hyundai,Sonata,2015,28575
Hyundai,Sonata,2015,23175
Hyundai,Sonata,2015,26525
Hyundai,Sonata,2015,26525
Hyundai,Sonata,2015,33525
Hyundai,Sonata,2015,21150
Hyundai,Sonata,2015,33525
Hyundai,Sonata,2015,28575
Hyundai,Sonata,2015,21150
Hyundai,Sonata,2015,26525
Hyundai,Sonata,2015,23275
Hyundai,Sonata,2016,28925
Hyundai,Sonata,2016,27350
Hyundai,Sonata,2016,27350
Hyundai,Sonata,2016,21750
Hyundai,Sonata,2016,23400
Hyundai,Sonata,2016,34075
Hyundai,Sonata,2016,28925
Hyundai,Sonata,2016,23725
Hyundai,Sonata,2016,23400
Hyundai,Sonata,2016,21750
Hyundai,Sonata,2016,23725
Hyundai,Sonata,2017,21600
Hyundai,Sonata,2017,27150
Hyundai,Sonata,2017,23400
Hyundai,Sonata,2017,26600
Hyundai,Sonata,2017,23400
Hyundai,Sonata,2017,23125
Hyundai,Sonata,2017,21600
Hyundai,Sonata,2017,21950
Hyundai,Sonata,2017,34350
Hyundai,Sonata,2017,26600
Hyundai,Sonata,2017,21950
Hyundai,Sonata,2017,27150
Hyundai,Sonata Hybrid,2015,26000
Hyundai,Sonata Hybrid,2015,29500
Hyundai,Sonata Hybrid,2016,26000
Hyundai,Sonata Hybrid,2016,30100
Hyundai,Sonata Hybrid,2016,30100
Hyundai,Sonata Hybrid,2017,26000
Hyundai,Sonata Hybrid,2017,30100
Hyundai,Sonata Hybrid,2017,30100
Hyundai,Tiburon,2006,17095
Hyundai,Tiburon,2006,18595
Hyundai,Tiburon,2006,20595
Hyundai,Tiburon,2006,16095
Hyundai,Tiburon,2006,21595
Hyundai,Tiburon,2006,19595
Hyundai,Tiburon,2006,21195
Hyundai,Tiburon,2007,22095
Hyundai,Tiburon,2007,19395
Hyundai,Tiburon,2007,17795
Hyundai,Tiburon,2007,21695
Hyundai,Tiburon,2007,22795
Hyundai,Tiburon,2007,16695
Hyundai,Tiburon,2007,20495
Hyundai,Tiburon,2008,18370
Hyundai,Tiburon,2008,21270
Hyundai,Tiburon,2008,22620
Hyundai,Tiburon,2008,20170
Hyundai,Tiburon,2008,17270
Hyundai,Tiburon,2008,22770
Hyundai,Tucson,2015,26450
Hyundai,Tucson,2015,21650
Hyundai,Tucson,2015,27950
Hyundai,Tucson,2015,23700
Hyundai,Tucson,2015,25200
Hyundai,Tucson,2015,23150
Hyundai,Tucson,2015,25200
Hyundai,Tucson,2015,27950
Hyundai,Tucson,2016,24150
Hyundai,Tucson,2016,25550
Hyundai,Tucson,2016,29900
Hyundai,Tucson,2016,24100
Hyundai,Tucson,2016,31300
Hyundai,Tucson,2016,27550
Hyundai,Tucson,2016,26150
Hyundai,Tucson,2016,22700
Hyundai,Tucson,2017,22700
Hyundai,Tucson,2017,24100
Hyundai,Tucson,2017,29775
Hyundai,Tucson,2017,25900
Hyundai,Tucson,2017,31175
Hyundai,Tucson,2017,27300
Hyundai,Tucson,2017,24150
Hyundai,Tucson,2017,25550
Hyundai,Veloster,2014,23300
Hyundai,Veloster,2014,19050
Hyundai,Veloster,2014,21650
Hyundai,Veloster,2014,21650
Hyundai,Veloster,2014,22300
Hyundai,Veloster,2014,22300
Hyundai,Veloster,2014,17800
Hyundai,Veloster,2014,17800
Hyundai,Veloster,2014,19050
Hyundai,Veloster,2014,17800
Hyundai,Veloster,2014,21300
Hyundai,Veloster,2014,23300
Hyundai,Veloster,2014,19050
Hyundai,Veloster,2015,19250
Hyundai,Veloster,2015,23600
Hyundai,Veloster,2015,21950
Hyundai,Veloster,2015,21950
Hyundai,Veloster,2015,18000
Hyundai,Veloster,2015,22600
Hyundai,Veloster,2015,21600
Hyundai,Veloster,2016,19100
Hyundai,Veloster,2016,18000
Hyundai,Veloster,2016,23950
Hyundai,Veloster,2016,21600
Hyundai,Veloster,2016,19100
Hyundai,Veloster,2016,18000
Hyundai,Veloster,2016,23800
Hyundai,Veloster,2016,22600
Hyundai,Veloster,2016,23800
Hyundai,Veloster,2016,22600
Hyundai,Veracruz,2010,35895
Hyundai,Veracruz,2010,28145
Hyundai,Veracruz,2010,34195
Hyundai,Veracruz,2010,30045
Hyundai,Veracruz,2011,28345
Hyundai,Veracruz,2011,34395
Hyundai,Veracruz,2011,36095
Hyundai,Veracruz,2011,30245
Hyundai,Veracruz,2012,30245
Hyundai,Veracruz,2012,36195
Hyundai,Veracruz,2012,34495
Hyundai,Veracruz,2012,28345
Hyundai,XG300,2001,24999
Hyundai,XG300,2001,23499
Hyundai,XG350,2003,23999
Hyundai,XG350,2003,25599
Hyundai,XG350,2004,25599
Hyundai,XG350,2004,23999
Hyundai,XG350,2005,24899
Hyundai,XG350,2005,26499
Infiniti,EX,2011,35200
Infiniti,EX,2011,36600
Infiniti,EX,2011,37400
Infiniti,EX,2011,38800
Infiniti,EX,2012,38100
Infiniti,EX,2012,37200
Infiniti,EX,2012,35800
Infiniti,EX,2012,39500
Infiniti,EX,2013,36900
Infiniti,EX,2013,38300
Infiniti,EX,2013,39250
Infiniti,EX,2013,40650
Infiniti,EX35,2008,31900
Infiniti,EX35,2008,36850
Infiniti,EX35,2008,33300
Infiniti,EX35,2008,35450
Infiniti,EX35,2009,35200
Infiniti,EX35,2009,37400
Infiniti,EX35,2009,36000
Infiniti,EX35,2009,33800
Infiniti,EX35,2010,33800
Infiniti,EX35,2010,37400
Infiniti,EX35,2010,35200
Infiniti,EX35,2010,36000
Infiniti,FX,2011,44050
Infiniti,FX,2011,42600
Infiniti,FX,2011,57600
Infiniti,FX,2012,43700
Infiniti,FX,2012,59800
Infiniti,FX,2012,52000
Infiniti,FX,2012,45150
Infiniti,FX,2013,53400
Infiniti,FX,2013,44950
Infiniti,FX,2013,61500
Infiniti,FX,2013,46400
Infiniti,FX35,2008,39550
Infiniti,FX35,2008,38050
Infiniti,FX35,2009,42150
Infiniti,FX35,2009,43600
Infiniti,FX35,2010,42850
Infiniti,FX35,2010,44300
Infiniti,FX45,2006,49750
Infiniti,FX45,2007,49850
Infiniti,FX45,2008,50100
Infiniti,FX50,2009,58400
Infiniti,FX50,2010,59000
Infiniti,G Convertible,2011,50200
Infiniti,G Convertible,2011,45750
Infiniti,G Convertible,2011,58000
Infiniti,G Convertible,2012,51300
Infiniti,G Convertible,2012,46650
Infiniti,G Convertible,2013,61450
Infiniti,G Convertible,2013,47900
Infiniti,G Convertible,2013,52750
Infiniti,G Coupe,2011,38600
Infiniti,G Coupe,2011,43350
Infiniti,G Coupe,2011,48900
Infiniti,G Coupe,2011,40250
Infiniti,G Coupe,2011,50800
Infiniti,G Coupe,2011,37150
Infiniti,G Coupe,2012,51700
Infiniti,G Coupe,2012,37800
Infiniti,G Coupe,2012,49800
Infiniti,G Coupe,2012,40900
Infiniti,G Coupe,2012,39250
Infiniti,G Coupe,2012,44200
Infiniti,G Coupe,2013,45500
Infiniti,G Coupe,2013,42050
Infiniti,G Coupe,2013,40400
Infiniti,G Coupe,2013,53100
Infiniti,G Coupe,2013,51200
Infiniti,G Sedan,2011,41550
Infiniti,G Sedan,2011,44150
Infiniti,G Sedan,2011,39950
Infiniti,G Sedan,2011,35800
Infiniti,G Sedan,2011,37400
Infiniti,G Sedan,2011,32000
Infiniti,G Sedan,2011,40200
Infiniti,G Sedan,2011,35000
Infiniti,G Sedan,2011,33400
Infiniti,G Sedan,2011,44750
Infiniti,G Sedan,2012,41500
Infiniti,G Sedan,2012,36900
Infiniti,G Sedan,2012,33100
Infiniti,G Sedan,2012,38500
Infiniti,G Sedan,2012,41850
Infiniti,G Sedan,2012,46050
Infiniti,G Sedan,2012,45450
Infiniti,G Sedan,2012,36100
Infiniti,G Sedan,2012,40250
Infiniti,G Sedan,2012,34500
Infiniti,G Sedan,2013,37150
Infiniti,G Sedan,2013,34550
Infiniti,G Sedan,2013,32950
Infiniti,G20,2000,2251
Infiniti,G20,2000,2449
Infiniti,G20,2001,22195
Infiniti,G20,2001,21395
Infiniti,G20,2001,24895
Infiniti,G20,2001,24095
Infiniti,G20,2002,22195
Infiniti,G20,2002,21395
Infiniti,G35,2006,33250
Infiniti,G35,2006,33800
Infiniti,G35,2006,33200
Infiniti,G35,2006,31450
Infiniti,G35,2006,31200
Infiniti,G35,2007,33450
Infiniti,G35,2007,33450
Infiniti,G35,2007,33950
Infiniti,G35,2007,34050
Infiniti,G35,2007,31900
Infiniti,G35,2007,31450
Infiniti,G35,2007,32250
Infiniti,G35,2008,32250
Infiniti,G35,2008,34750
Infiniti,G35,2008,32700
Infiniti,G35,2008,33050
Infiniti,G37,2008,35650
Infiniti,G37,2008,36200
Infiniti,G37,2008,34900
Infiniti,G37,2009,33700
Infiniti,G37,2009,33250
Infiniti,G37,2009,34250
Infiniti,G37,2009,43850
Infiniti,G37,2009,35750
Infiniti,G37,2009,38700
Infiniti,G37,2009,37000
Infiniti,G37,2009,35900
Infiniti,G37,2009,43900
Infiniti,G37,2009,36650
Infiniti,G37 Convertible,2010,46950
Infiniti,G37 Convertible,2010,54900
Infiniti,G37 Convertible,2010,44350
Infiniti,G37 Coupe,2010,37500
Infiniti,G37 Coupe,2010,36050
Infiniti,G37 Coupe,2010,39150
Infiniti,G37 Coupe,2010,50550
Infiniti,G37 Coupe,2010,40400
Infiniti,G37 Sedan,2010,43350
Infiniti,G37 Sedan,2010,33250
Infiniti,G37 Sedan,2010,36050
Infiniti,G37 Sedan,2010,43550
Infiniti,G37 Sedan,2010,37000
Infiniti,G37 Sedan,2010,34450
Infiniti,I30,1999,2288
Infiniti,I30,1999,2433
Infiniti,I30,2000,2648
Infiniti,I30,2000,2552
Infiniti,I30,2001,31790
Infiniti,I30,2001,29715
Infiniti,I35,2002,28750
Infiniti,I35,2003,29100
Infiniti,I35,2004,30600
Infiniti,J30,1995,2000
Infiniti,J30,1996,2000
Infiniti,J30,1996,2000
Infiniti,J30,1997,2081
Infiniti,J30,1997,2032
Infiniti,J30,1997,2081
Infiniti,J30,1997,2000
Infiniti,JX,2013,41250
Infiniti,JX,2013,42650
Infiniti,M,2012,49850
Infiniti,M,2012,47700
Infiniti,M,2012,53700
Infiniti,M,2012,59200
Infiniti,M,2012,61700
Infiniti,M,2013,61200
Infiniti,M,2013,54750
Infiniti,M,2013,48700
Infiniti,M,2013,63700
Infiniti,M,2013,50850
Infiniti,M30,1990,2000
Infiniti,M30,1991,2000
Infiniti,M30,1991,2000
Infiniti,M30,1992,2000
Infiniti,M30,1992,2000
Infiniti,M35,2008,43900
Infiniti,M35,2008,45650
Infiniti,M35,2009,45800
Infiniti,M35,2009,47950
Infiniti,M35,2010,45800
Infiniti,M35,2010,47950
Infiniti,M37,2011,49200
Infiniti,M37,2011,47050
Infiniti,M45,2008,50250
Infiniti,M45,2008,52750
Infiniti,M45,2009,52150
Infiniti,M45,2009,54650
Infiniti,M45,2010,54650
Infiniti,M45,2010,52150
Infiniti,M56,2011,60950
Infiniti,M56,2011,58450
Infiniti,Q40,2015,33950
Infiniti,Q40,2015,35550
Infiniti,Q45,2004,61600
Infiniti,Q45,2004,52400
Infiniti,Q45,2005,56400
Infiniti,Q45,2006,58100
Infiniti,Q50,2015,38950
Infiniti,Q50,2015,46200
Infiniti,Q50,2015,37150
Infiniti,Q50,2015,45450
Infiniti,Q50,2015,43650
Infiniti,Q50,2015,41800
Infiniti,Q50,2015,48600
Infiniti,Q50,2015,44400
Infiniti,Q50,2015,46800
Infiniti,Q50,2015,40000
Infiniti,Q50,2016,33950
Infiniti,Q50,2016,49950
Infiniti,Q50,2016,47950
Infiniti,Q50,2016,41900
Infiniti,Q50,2016,45900
Infiniti,Q50,2016,49050
Infiniti,Q50,2016,43900
Infiniti,Q50,2016,39650
Infiniti,Q50,2016,47050
Infiniti,Q50,2016,39900
Infiniti,Q50,2016,37650
Infiniti,Q50,2016,35950
Infiniti,Q50,2017,33950
Infiniti,Q50,2017,44650
Infiniti,Q50,2017,50700
Infiniti,Q50,2017,44300
Infiniti,Q50,2017,48700
Infiniti,Q50,2017,49800
Infiniti,Q50,2017,38400
Infiniti,Q50,2017,40650
Infiniti,Q50,2017,42650
Infiniti,Q50,2017,40400
Infiniti,Q50,2017,35950
Infiniti,Q50,2017,42300
Infiniti,Q50,2017,46650
Infiniti,Q50,2017,47800
Infiniti,Q60 Convertible,2014,53400
Infiniti,Q60 Convertible,2014,48550
Infiniti,Q60 Convertible,2014,62100
Infiniti,Q60 Convertible,2015,62100
Infiniti,Q60 Convertible,2015,53400
Infiniti,Q60 Convertible,2015,48550
Infiniti,Q60 Coupe,2014,51750
Infiniti,Q60 Coupe,2014,40950
Infiniti,Q60 Coupe,2014,42600
Infiniti,Q60 Coupe,2014,46050
Infiniti,Q60 Coupe,2014,53650
Infiniti,Q60 Coupe,2015,40950
Infiniti,Q60 Coupe,2015,46050
Infiniti,Q60 Coupe,2015,49650
Infiniti,Q60 Coupe,2015,42600
Infiniti,Q60 Coupe,2015,47700
Infiniti,Q60 Coupe,2017,53300
Infiniti,Q60 Coupe,2017,46300
Infiniti,Q60 Coupe,2017,44300
Infiniti,Q60 Coupe,2017,38950
Infiniti,Q60 Coupe,2017,51300
Infiniti,Q60 Coupe,2017,40950
Infiniti,Q60 Coupe,2017,43300
Infiniti,Q60 Coupe,2017,41300
Infiniti,Q70,2014,51750
Infiniti,Q70,2014,49600
Infiniti,Q70,2014,55650
Infiniti,Q70,2014,64600
Infiniti,Q70,2014,62100
Infiniti,Q70,2015,51350
Infiniti,Q70,2015,49850
Infiniti,Q70,2015,52000
Infiniti,Q70,2015,67050
Infiniti,Q70,2015,62850
Infiniti,Q70,2015,65350
Infiniti,Q70,2015,55900
Infiniti,Q70,2015,64550
Infiniti,Q70,2015,53500
Infiniti,Q70,2016,67050
Infiniti,Q70,2016,52000
Infiniti,Q70,2016,62850
Infiniti,Q70,2016,55900
Infiniti,Q70,2016,65350
Infiniti,Q70,2016,64550
Infiniti,Q70,2016,51350
Infiniti,Q70,2016,53500
Infiniti,Q70,2016,49850
Infiniti,QX,2012,60000
Infiniti,QX,2012,63100
Infiniti,QX,2013,64450
Infiniti,QX,2013,61350
Infiniti,QX4,2001,34150
Infiniti,QX4,2001,35550
Infiniti,QX4,2002,35550
Infiniti,QX4,2002,34150
Infiniti,QX4,2003,34750
Infiniti,QX4,2003,36150
Infiniti,QX50,2015,36400
Infiniti,QX50,2015,37200
Infiniti,QX50,2015,35000
Infiniti,QX50,2015,38600
Infiniti,QX50,2016,34450
Infiniti,QX50,2016,35850
Infiniti,QX50,2017,36250
Infiniti,QX50,2017,34450
Infiniti,QX56,2009,58150
Infiniti,QX56,2009,55050
Infiniti,QX56,2010,56050
Infiniti,QX56,2010,59150
Infiniti,QX56,2011,61800
Infiniti,QX56,2011,58700
Infiniti,QX60,2015,45400
Infiniti,QX60,2015,42400
Infiniti,QX60,2015,46800
Infiniti,QX60,2015,43800
Infiniti,QX60,2016,42600
Infiniti,QX60,2016,53450
Infiniti,QX60,2016,52050
Infiniti,QX60,2016,44400
Infiniti,QX60,2017,44900
Infiniti,QX60,2017,43100
Infiniti,QX70,2015,45850
Infiniti,QX70,2015,47300
Infiniti,QX70,2016,45850
Infiniti,QX70,2016,47300
Infiniti,QX70,2017,45850
Infiniti,QX70,2017,47650
Infiniti,QX80,2014,62700
Infiniti,QX80,2014,65800
Infiniti,QX80,2015,63250
Infiniti,QX80,2015,66350
Infiniti,QX80,2016,66350
Infiniti,QX80,2016,63250
Infiniti,QX80,2016,88850
Kia,Amanti,2007,25495
Kia,Amanti,2008,25495
Kia,Amanti,2009,26045
Kia,Borrego,2009,30995
Kia,Borrego,2009,27995
Kia,Borrego,2009,29995
Kia,Borrego,2009,26245
Kia,Borrego,2009,39995
Kia,Borrego,2009,37995
Kia,Borrego,2009,32995
Kia,Borrego,2009,30995
Kia,Borrego,2009,28295
Kia,Cadenza,2015,34900
Kia,Cadenza,2015,43800
Kia,Cadenza,2016,44090
Kia,Cadenza,2016,35990
Kia,Cadenza,2016,32990
Kia,Cadenza,2017,38990
Kia,Cadenza,2017,31990
Kia,Cadenza,2017,44390
Kia,Forte,2015,19590
Kia,Forte,2015,19390
Kia,Forte,2015,18590
Kia,Forte,2015,20890
Kia,Forte,2015,21890
Kia,Forte,2015,17490
Kia,Forte,2015,15890
Kia,Forte,2015,19690
Kia,Forte,2015,20590
Kia,Forte,2015,21590
Kia,Forte,2016,20690
Kia,Forte,2016,15990
Kia,Forte,2016,21990
Kia,Forte,2016,21690
Kia,Forte,2016,18090
Kia,Forte,2016,20390
Kia,Forte,2016,19890
Kia,Forte,2016,17700
Kia,Forte,2016,20990
Kia,Forte,2016,19990
Kia,Forte,2017,17500
Kia,Forte,2017,19200
Kia,Forte,2017,21200
Kia,Forte,2017,16490
Kia,Forte,2017,18090
Kia,Forte,2017,25890
Kia,Forte,2017,23690
Kia,Forte,2017,21990
Kia,K900,2015,59900
Kia,K900,2015,54500
Kia,K900,2016,49000
Kia,K900,2016,61900
Kia,K900,2016,54900
Kia,Optima,2014,25995
Kia,Optima,2014,27500
Kia,Optima,2014,25500
Kia,Optima,2014,21500
Kia,Optima,2014,31995
Kia,Optima,2014,35300
Kia,Optima,2014,23950
Kia,Optima,2015,25790
Kia,Optima,2015,21840
Kia,Optima,2015,27700
Kia,Optima,2015,35500
Kia,Optima,2015,24340
Kia,Optima,2016,29940
Kia,Optima,2016,24140
Kia,Optima,2016,25140
Kia,Optima,2016,22140
Kia,Optima,2016,36040
Kia,Optima Hybrid,2015,32150
Kia,Optima Hybrid,2015,25990
Kia,Optima Hybrid,2016,32195
Kia,Optima Hybrid,2016,25995
Kia,Optima Hybrid,2017,25995
Kia,Optima Hybrid,2017,30990
Kia,Rio,2015,15190
Kia,Rio,2015,18290
Kia,Rio,2015,13990
Kia,Rio,2015,18090
Kia,Rio,2015,17190
Kia,Rio,2015,16990
Kia,Rio,2015,15290
Kia,Rio,2015,13990
Kia,Rio,2016,20755
Kia,Rio,2016,15395
Kia,Rio,2016,14165
Kia,Rio,2016,17755
Kia,Rio,2016,17905
Kia,Rio,2016,15495
Kia,Rio,2016,20905
Kia,Rio,2017,17755
Kia,Rio,2017,15495
Kia,Rio,2017,17905
Kia,Rio,2017,14165
Kia,Rio,2017,20905
Kia,Rio,2017,15395
Kia,Rondo,2007,19195
Kia,Rondo,2007,20195
Kia,Rondo,2007,16395
Kia,Rondo,2007,18895
Kia,Rondo,2007,17895
Kia,Rondo,2008,16395
Kia,Rondo,2008,18895
Kia,Rondo,2008,19195
Kia,Rondo,2008,20195
Kia,Rondo,2008,17895
Kia,Rondo,2009,19495
Kia,Rondo,2009,21295
Kia,Rondo,2009,22295
Kia,Rondo,2009,18495
Kia,Rondo,2009,17495
Kia,Sedona,2015,36300
Kia,Sedona,2015,26100
Kia,Sedona,2015,32300
Kia,Sedona,2015,39700
Kia,Sedona,2015,28300
Kia,Sedona,2016,28500
Kia,Sedona,2016,26400
Kia,Sedona,2016,39900
Kia,Sedona,2016,32700
Kia,Sedona,2016,36400
Kia,Sedona,2017,41900
Kia,Sedona,2017,28850
Kia,Sedona,2017,33600
Kia,Sedona,2017,36900
Kia,Sedona,2017,26800
Kia,Sephia,1999,2000
Kia,Sephia,1999,2000
Kia,Sephia,2000,2000
Kia,Sephia,2000,2000
Kia,Sephia,2001,10845
Kia,Sephia,2001,12445
Kia,Sephia,2001,11820
Kia,Sephia,2001,13420
Kia,Sorento,2015,38500
Kia,Sorento,2015,24300
Kia,Sorento,2015,26700
Kia,Sorento,2015,36700
Kia,Sorento,2015,41700
Kia,Sorento,2015,31700
Kia,Sorento,2015,33500
Kia,Sorento,2015,26100
Kia,Sorento,2015,39900
Kia,Sorento,2015,28500
Kia,Sorento,2016,38300
Kia,Sorento,2016,28200
Kia,Sorento,2016,33900
Kia,Sorento,2016,28700
Kia,Sorento,2016,40100
Kia,Sorento,2016,32900
Kia,Sorento,2016,25100
Kia,Sorento,2016,43300
Kia,Sorento,2016,32100
Kia,Sorento,2016,26400
Kia,Sorento,2016,41500
Kia,Sorento,2016,31100
Kia,Sorento,2016,30500
Kia,Sorento,2016,39900
Kia,Sorento,2016,41700
Kia,Sorento,2017,28500
Kia,Sorento,2017,28990
Kia,Sorento,2017,33100
Kia,Sorento,2017,40400
Kia,Sorento,2017,31500
Kia,Sorento,2017,38600
Kia,Sorento,2017,45700
Kia,Sorento,2017,43900
Kia,Sorento,2017,30790
Kia,Sorento,2017,25400
Kia,Sorento,2017,34900
Kia,Sorento,2017,26700
Kia,Sorento,2017,33300
Kia,Soul,2014,16900
Kia,Soul,2014,20500
Kia,Soul,2014,18400
Kia,Soul,2014,14900
Kia,Soul,2015,15190
Kia,Soul,2015,17190
Kia,Soul,2015,20790
Kia,Soul,2015,18690
Kia,Soul,2016,17400
Kia,Soul,2016,15900
Kia,Soul,2016,21300
Kia,Soul,2016,19400
Kia,Soul EV,2015,35700
Kia,Soul EV,2015,33700
Kia,Soul EV,2016,33950
Kia,Soul EV,2016,31950
Kia,Soul EV,2016,35950
Kia,Spectra,2007,12895
Kia,Spectra,2007,15995
Kia,Spectra,2007,15895
Kia,Spectra,2007,15995
Kia,Spectra,2007,14895
Kia,Spectra,2007,16995
Kia,Spectra,2007,16995
Kia,Spectra,2008,15895
Kia,Spectra,2008,16995
Kia,Spectra,2008,15995
Kia,Spectra,2008,14895
Kia,Spectra,2008,15995
Kia,Spectra,2008,16995
Kia,Spectra,2008,13895
Kia,Spectra,2008,12895
Kia,Spectra,2009,13550
Kia,Spectra,2009,15550
Kia,Spectra,2009,17450
Kia,Spectra,2009,16695
Kia,Spectra,2009,16550
Kia,Spectra,2009,16450
Kia,Spectra,2009,17695
Kia,Spectra,2009,14550
Kia,Sportage,2015,21900
Kia,Sportage,2015,28100
Kia,Sportage,2015,25300
Kia,Sportage,2015,26800
Kia,Sportage,2015,29600
Kia,Sportage,2015,23400
Kia,Sportage,2016,23650
Kia,Sportage,2016,22150
Kia,Sportage,2016,31490
Kia,Sportage,2016,25350
Kia,Sportage,2016,29990
Kia,Sportage,2016,26850
Kia,Sportage,2017,27000
Kia,Sportage,2017,32500
Kia,Sportage,2017,22990
Kia,Sportage,2017,34000
Kia,Sportage,2017,25500
Kia,Sportage,2017,24490
Lamborghini,Aventador,2014,441600
Lamborghini,Aventador,2014,397500
Lamborghini,Aventador,2014,548800
Lamborghini,Aventador,2014,497650
Lamborghini,Aventador,2015,441600
Lamborghini,Aventador,2015,397500
Lamborghini,Aventador,2015,548800
Lamborghini,Aventador,2015,497650
Lamborghini,Aventador,2016,443800
Lamborghini,Aventador,2016,535500
Lamborghini,Aventador,2016,490700
Lamborghini,Aventador,2016,399500
Lamborghini,Diablo,2001,294900
Lamborghini,Gallardo,2012,248000
Lamborghini,Gallardo,2012,225400
Lamborghini,Gallardo,2012,187900
Lamborghini,Gallardo,2012,237600
Lamborghini,Gallardo,2012,191900
Lamborghini,Gallardo,2012,202000
Lamborghini,Gallardo,2013,202000
Lamborghini,Gallardo,2013,225400
Lamborghini,Gallardo,2013,248000
Lamborghini,Gallardo,2013,191900
Lamborghini,Gallardo,2013,237600
Lamborghini,Gallardo,2013,209500
Lamborghini,Gallardo,2014,209500
Lamborghini,Gallardo,2014,191900
Lamborghini,Gallardo,2014,251600
Lamborghini,Gallardo,2014,191900
Lamborghini,Gallardo,2014,198900
Lamborghini,Gallardo,2014,256300
Lamborghini,Gallardo,2014,202000
Lamborghini,Gallardo,2014,241200
Lamborghini,Gallardo,2014,251600
Lamborghini,Gallardo,2014,241200
Lamborghini,Gallardo,2014,202000
Lamborghini,Gallardo,2014,225400
Lamborghini,Gallardo,2014,225400
Lamborghini,Huracan,2015,237250
Lamborghini,Huracan,2016,238500
Lamborghini,Huracan,2016,262350
Lamborghini,Huracan,2016,199800
Lamborghini,Murcielago,2008,336400
Lamborghini,Murcielago,2008,369200
Lamborghini,Murcielago,2008,345400
Lamborghini,Murcielago,2008,378200
Lamborghini,Murcielago,2009,382400
Lamborghini,Murcielago,2009,354000
Lamborghini,Murcielago,2009,364000
Lamborghini,Murcielago,2009,392400
Lamborghini,Murcielago,2010,450000
Lamborghini,Reventon,2008,1500000
Land Rover,Defender,1994,27736
Land Rover,Defender,1995,30709
Land Rover,Defender,1997,36931
Land Rover,Defender,1997,39669
Land Rover,Discovery,2003,34350
Land Rover,Discovery,2003,40350
Land Rover,Discovery,2003,38350
Land Rover,Discovery,2004,38685
Land Rover,Discovery,2004,40685
Land Rover,Discovery,2004,34330
Land Rover,Discovery Series II,2000,2561
Land Rover,Discovery Series II,2001,36350
Land Rover,Discovery Series II,2001,33350
Land Rover,Discovery Series II,2001,34350
Land Rover,Discovery Series II,2002,33350
Land Rover,Discovery Series II,2002,37150
Land Rover,Discovery Sport,2015,37070
Land Rover,Discovery Sport,2015,45570
Land Rover,Discovery Sport,2015,41570
Land Rover,Discovery Sport,2016,41955
Land Rover,Discovery Sport,2016,45955
Land Rover,Discovery Sport,2016,37455
Land Rover,Discovery Sport,2017,46595
Land Rover,Discovery Sport,2017,42195
Land Rover,Discovery Sport,2017,37695
Land Rover,Freelander,2003,24975
Land Rover,Freelander,2003,26370
Land Rover,Freelander,2003,31575
Land Rover,Freelander,2003,27775
Land Rover,Freelander,2004,26330
Land Rover,Freelander,2004,28330
Land Rover,Freelander,2004,25330
Land Rover,Freelander,2005,26830
Land Rover,Freelander,2005,26830
Land Rover,LR2,2013,36400
Land Rover,LR2,2013,41500
Land Rover,LR2,2013,38900
Land Rover,LR2,2014,36600
Land Rover,LR2,2014,39100
Land Rover,LR2,2014,41700
