Make,Model,Year,MSRP
20,461,2016,35950
20,461,2017,33950
20,461,2017,44650
20,461,2017,50700
20,461,2017,44300
20,461,2017,48700
20,461,2017,49800
20,461,2017,38400
20,461,2017,40650
20,461,2017,42650
20,461,2017,40400
20,461,2017,35950
20,461,2017,42300
20,461,2017,46650
20,461,2017,47800
20,462,2014,53400
20,462,2014,48550
20,462,2014,62100
20,462,2015,62100
20,462,2015,53400
20,462,2015,48550
20,463,2014,51750
20,463,2014,40950
20,463,2014,42600
20,463,2014,46050
20,463,2014,53650
20,463,2015,40950
20,463,2015,46050
20,463,2015,49650
20,463,2015,42600
20,463,2015,47700
20,463,2017,53300
20,463,2017,46300
20,463,2017,44300
20,463,2017,38950
20,463,2017,51300
20,463,2017,40950
20,463,2017,43300
20,463,2017,41300
20,464,2014,51750
20,464,2014,49600
20,464,2014,55650
20,464,2014,64600
20,464,2014,62100
20,464,2015,51350
20,464,2015,49850
20,464,2015,52000
20,464,2015,67050
20,464,2015,62850
20,464,2015,65350
20,464,2015,55900
20,464,2015,64550
20,464,2015,53500
20,464,2016,67050
20,464,2016,52000
20,464,2016,62850
20,464,2016,55900
20,464,2016,65350
20,464,2016,64550
20,464,2016,51350
20,464,2016,53500
20,464,2016,49850
20,465,2012,60000
20,465,2012,63100
20,465,2013,64450
20,465,2013,61350
20,466,2001,34150
20,466,2001,35550
20,466,2002,35550
20,466,2002,34150
20,466,2003,34750
20,466,2003,36150
20,467,2015,36400
20,467,2015,37200
20,467,2015,35000
20,467,2015,38600
20,467,2016,34450
20,467,2016,35850
20,467,2017,36250
20,467,2017,34450
20,468,2009,58150
20,468,2009,55050
20,468,2010,56050
20,468,2010,59150
20,468,2011,61800
20,468,2011,58700
20,469,2015,45400
20,469,2015,42400
20,469,2015,46800
20,469,2015,43800
20,469,2016,42600
20,469,2016,53450
20,469,2016,52050
20,469,2016,44400
20,469,2017,44900
20,469,2017,43100
20,470,2015,45850
20,470,2015,47300
20,470,2016,45850
20,470,2016,47300
20,470,2017,45850
20,470,2017,47650
20,471,2014,62700
20,471,2014,65800
20,471,2015,63250
20,471,2015,66350
20,471,2016,66350
20,471,2016,63250
20,471,2016,88850
21,472,2007,25495
21,472,2008,25495
21,472,2009,26045
21,473,2009,30995
21,473,2009,27995
21,473,2009,29995
21,473,2009,26245
21,473,2009,39995
21,473,2009,37995
21,473,2009,32995
21,473,2009,30995
21,473,2009,28295
21,474,2015,34900
21,474,2015,43800
21,474,2016,44090
21,474,2016,35990
21,474,2016,32990
21,474,2017,38990
21,474,2017,31990
21,474,2017,44390
21,475,2015,19590
21,475,2015,19390
21,475,2015,18590
21,475,2015,20890
21,475,2015,21890
21,475,2015,17490
21,475,2015,15890
21,475,2015,19690
21,475,2015,20590
21,475,2015,21590
21,475,2016,20690
21,475,2016,15990
21,475,2016,21990
21,475,2016,21690
21,475,2016,18090
21,475,2016,20390
21,475,2016,19890
21,475,2016,17700
21,475,2016,20990
21,475,2016,19990
21,475,2017,17500
21,475,2017,19200
21,475,2017,21200
21,475,2017,16490
21,475,2017,18090
21,475,2017,25890
21,475,2017,23690
21,475,2017,21990
21,476,2015,59900
21,476,2015,54500
21,476,2016,49000
21,476,2016,61900
21,476,2016,54900
21,477,2014,25995
21,477,2014,27500
21,477,2014,25500
21,477,2014,21500
21,477,2014,31995
21,477,2014,35300
21,477,2014,23950
21,477,2015,25790
21,477,2015,21840
21,477,2015,27700
21,477,2015,35500
21,477,2015,24340
21,477,2016,29940
21,477,2016,24140
21,477,2016,25140
21,477,2016,22140
21,477,2016,36040
21,478,2015,32150
21,478,2015,25990
21,478,2016,32195
21,478,2016,25995
21,478,2017,25995
21,478,2017,30990
21,479,2015,15190
21,479,2015,18290
21,479,2015,13990
21,479,2015,18090
21,479,2015,17190
21,479,2015,16990
21,479,2015,15290
21,479,2015,13990
21,479,2016,20755
21,479,2016,15395
21,479,2016,14165
21,479,2016,17755
21,479,2016,17905
21,479,2016,15495
21,479,2016,20905
21,479,2017,17755
21,479,2017,15495
21,479,2017,17905
21,479,2017,14165
21,479,2017,20905
21,479,2017,15395
21,480,2007,19195
21,480,2007,20195
21,480,2007,16395
21,480,2007,18895
21,480,2007,17895
21,480,2008,16395
21,480,2008,18895
21,480,2008,19195
21,480,2008,20195
21,480,2008,17895
21,480,2009,19495
21,480,2009,21295
21,480,2009,22295
21,480,2009,18495
21,480,2009,17495
21,481,2015,36300
21,481,2015,26100
21,481,2015,32300
21,481,2015,39700
21,481,2015,28300
21,481,2016,28500
21,481,2016,26400
21,481,2016,39900
21,481,2016,32700
21,481,2016,36400
21,481,2017,41900
21,481,2017,28850
21,481,2017,33600
21,481,2017,36900
21,481,2017,26800
21,482,1999,2000
21,482,1999,2000
21,482,2000,2000
21,482,2000,2000
21,482,2001,10845
21,482,2001,12445
21,482,2001,11820
21,482,2001,13420
21,483,2015,38500
21,483,2015,24300
21,483,2015,26700
21,483,2015,36700
21,483,2015,41700
21,483,2015,31700
21,483,2015,33500
21,483,2015,26100
21,483,2015,39900
21,483,2015,28500
21,483,2016,38300
21,483,2016,28200
21,483,2016,33900
21,483,2016,28700
21,483,2016,40100
21,483,2016,32900
21,483,2016,25100
21,483,2016,43300
21,483,2016,32100
21,483,2016,26400
21,483,2016,41500
21,483,2016,31100
21,483,2016,30500
21,483,2016,39900
21,483,2016,41700
21,483,2017,28500
21,483,2017,28990
21,483,2017,33100
21,483,2017,40400
21,483,2017,31500
21,483,2017,38600
21,483,2017,45700
21,483,2017,43900
21,483,2017,30790
21,483,2017,25400
21,483,2017,34900
21,483,2017,26700
21,483,2017,33300
21,484,2014,16900
21,484,2014,20500
21,484,2014,18400
21,484,2014,14900
21,484,2015,15190
21,484,2015,17190
21,484,2015,20790
21,484,2015,18690
21,484,2016,17400
21,484,2016,15900
21,484,2016,21300
21,484,2016,19400
21,485,2015,35700
21,485,2015,33700
21,485,2016,33950
21,485,2016,31950
21,485,2016,35950
21,486,2007,12895
21,486,2007,15995
21,486,2007,15895
21,486,2007,15995
21,486,2007,14895
21,486,2007,16995
21,486,2007,16995
21,486,2008,15895
21,486,2008,16995
21,486,2008,15995
21,486,2008,14895
21,486,2008,15995
21,486,2008,16995
21,486,2008,13895
21,486,2008,12895
21,486,2009,13550
21,486,2009,15550
21,486,2009,17450
21,486,2009,16695
21,486,2009,16550
21,486,2009,16450
21,486,2009,17695
21,486,2009,14550
21,487,2015,21900
21,487,2015,28100
21,487,2015,25300
21,487,2015,26800
21,487,2015,29600
21,487,2015,23400
21,487,2016,23650
21,487,2016,22150
21,487,2016,31490
21,487,2016,25350
21,487,2016,29990
21,487,2016,26850
21,487,2017,27000
21,487,2017,32500
21,487,2017,22990
21,487,2017,34000
21,487,2017,25500
21,487,2017,24490
22,488,2014,441600
22,488,2014,397500
22,488,2014,548800
22,488,2014,497650
22,488,2015,441600
22,488,2015,397500
22,488,2015,548800
22,488,2015,497650
22,488,2016,443800
22,488,2016,535500
22,488,2016,490700
22,488,2016,399500
22,489,2001,294900
22,490,2012,248000
22,490,2012,225400
22,490,2012,187900
22,490,2012,237600
22,490,2012,191900
22,490,2012,202000
22,490,2013,202000
22,490,2013,225400
22,490,2013,248000
22,490,2013,191900
22,490,2013,237600
22,490,2013,209500
22,490,2014,209500
22,490,2014,191900
22,490,2014,251600
22,490,2014,191900
22,490,2014,198900
22,490,2014,256300
22,490,2014,202000
22,490,2014,241200
22,490,2014,251600
22,490,2014,241200
22,490,2014,202000
22,490,2014,225400
22,490,2014,225400
22,491,2015,237250
22,491,2016,238500
22,491,2016,262350
22,491,2016,199800
22,492,2008,336400
22,492,2008,369200
22,492,2008,345400
22,492,2008,378200
22,492,2009,382400
22,492,2009,354000
22,492,2009,364000
22,492,2009,392400
22,492,2010,450000
22,493,2008,1500000
23,494,1994,27736
23,494,1995,30709
23,494,1997,36931
23,494,1997,39669
23,495,2003,34350
23,495,2003,40350
23,495,2003,38350
23,495,2004,38685
23,495,2004,40685
23,495,2004,34330
23,496,2000,2561
23,496,2001,36350
23,496,2001,33350
23,496,2001,34350
23,496,2002,33350
23,496,2002,37150
23,497,2015,37070
23,497,2015,45570
23,497,2015,41570
23,497,2016,41955
23,497,2016,45955
23,497,2016,37455
23,497,2017,46595
23,497,2017,42195
23,497,2017,37695
23,498,2003,24975
23,498,2003,26370
23,498,2003,31575
23,498,2003,27775
23,498,2004,26330
23,498,2004,28330
23,498,2004,25330
23,498,2005,26830
23,498,2005,26830
23,499,2013,36400
23,499,2013,41500
23,499,2013,38900
23,499,2014,36600
23,499,2014,39100
23,499,2014,41700
23,499,2015,36600
23,499,2015,39100
23,499,2015,41700
23,500,2008,48525
23,500,2008,54025
23,500,2009,45975
23,501,2014,49700
23,501,2014,59900
23,501,2014,54600
23,501,2014,69279
23,501,2015,60600
23,501,2015,50400
23,501,2015,55300
23,501,2016,50400
23,501,2016,55300
23,501,2016,60600
23,502,2014,142100
23,502,2014,105300
23,502,2014,184105
23,502,2014,83300
23,502,2014,136750
23,502,2014,105300
23,502,2014,100100
23,502,2014,83300
23,502,2014,100100
23,502,2014,184105
23,502,2014,136750
23,502,2014,88300
23,502,2014,118605
23,502,2014,142100
23,502,2014,88300
23,502,2015,83495
23,502,2015,101995
23,502,2015,106995
23,502,2015,118845
23,502,2015,186495
23,502,2015,98995
23,502,2015,89995
23,502,2015,95195
23,502,2015,137995
23,502,2015,142995
23,502,2015,123845
23,502,2016,86450
23,502,2016,139995
23,502,2016,103195
23,502,2016,144995
23,502,2016,84950
23,502,2016,199495
23,502,2016,108195
23,502,2016,91950
23,502,2016,93450
23,503,2015,60000
23,503,2015,57600
23,503,2015,48300
23,503,2015,48300
23,503,2015,41100
23,503,2015,45100
23,503,2015,44100
23,503,2015,49900
23,503,2015,48300
23,503,2015,56600
23,503,2015,55700
23,503,2015,48900
23,503,2015,48300
23,503,2016,50475
23,503,2016,53775
23,503,2016,46675
23,503,2016,53775
23,503,2016,41475
23,503,2016,60775
23,503,2016,45675
23,503,2017,51000
23,503,2017,45700
23,503,2017,45800
23,503,2017,57700
23,503,2017,62500
23,503,2017,51100
23,503,2017,41800
23,503,2017,54200
23,504,2014,79100
23,504,2014,67600
23,504,2014,62600
23,504,2014,92400
23,504,2014,92400
23,504,2014,79100
23,504,2014,67600
23,504,2014,62600
23,504,2015,63350
23,504,2015,68295
23,504,2015,79995
23,504,2015,110475
23,504,2015,92495
23,504,2015,92495
23,504,2015,76875
23,504,2016,93075
23,504,2016,79950
23,504,2016,93295
23,504,2016,111350
23,504,2016,64950
23,504,2016,66450
23,504,2016,69950
23,504,2016,71450
23,504,2016,82695
24,505,2015,32200
24,505,2016,31250
24,505,2017,31250
24,506,1990,2000
24,506,1991,2000
24,507,2001,31505
24,507,2002,31505
24,507,2003,31725
24,508,2015,40580
24,508,2016,41020
24,508,2017,41820
24,509,2004,31725
24,509,2005,32175
24,509,2006,32300
24,510,2015,37700
24,510,2015,40440
24,510,2016,38100
24,510,2017,38900
24,511,2016,53285
24,511,2016,45615
24,511,2017,46310
24,511,2017,53980
24,512,2004,38875
24,512,2005,38875
24,512,2006,43150
24,512,2006,45100
24,513,2015,55070
24,513,2015,48600
24,513,2015,57330
24,513,2015,50850
24,513,2016,50000
24,513,2016,54115
24,513,2016,50470
24,513,2017,50695
24,513,2017,54810
24,513,2017,50365
24,513,2017,56555
24,514,1998,3542
24,514,1999,3741
24,514,2000,3965
24,515,2005,47975
24,515,2006,51375
24,515,2007,52375
24,516,2014,60430
24,516,2015,61330
24,516,2016,63080
24,517,2009,53470
24,517,2010,54070
24,517,2011,55370
24,518,2016,84440
24,519,2015,49485
24,519,2015,61115
24,519,2016,50780
24,519,2016,62155
24,519,2017,51280
24,519,2017,62980
24,520,2007,46635
24,520,2008,47315
24,520,2009,47615
24,521,2010,34650
24,521,2010,37420
24,521,2011,39100
24,521,2011,36330
24,521,2012,39800
24,521,2012,37030
24,522,2016,37325
24,522,2017,37825
24,523,2013,35065
24,523,2013,37525
24,523,2014,36100
24,523,2014,38635
24,523,2015,36550
24,523,2015,41440
24,523,2015,39085
24,523,2015,43690
24,524,2013,42610
24,524,2014,42860
24,524,2015,43360
24,525,2005,31105
24,525,2005,31105
24,525,2005,29735
24,525,2016,39700
24,525,2017,40200
24,526,2014,39615
24,526,2014,41850
24,526,2015,40065
24,526,2015,42300
24,526,2016,43035
24,526,2016,40870
24,527,2013,46890
24,527,2014,47140
24,527,2015,47640
24,528,2012,61300
24,528,2013,61750
24,528,2014,63600
24,529,2012,375000
24,530,1998,4207
24,530,1999,4556
24,530,2000,5035
24,531,2004,55375
24,531,2005,56225
24,531,2006,56525
24,532,2015,82305
24,532,2015,84500
24,532,2015,78820
24,532,2015,72520
24,532,2015,75465
24,532,2015,87500
24,532,2016,75465
24,532,2016,78820
24,532,2016,72520
24,532,2016,82305
24,532,2017,82305
24,532,2017,72520
24,532,2017,78820
24,532,2017,75465
24,533,2014,120060
24,533,2015,120440
24,533,2016,120440
24,534,1996,3667
24,534,1997,4282
24,535,2005,65225
24,535,2006,67395
24,535,2007,67395
24,536,2015,83180
24,536,2016,88880
24,536,2017,89380
24,537,2015,35880
24,537,2015,36580
24,537,2015,37980
24,537,2015,34480
24,537,2016,34965
24,537,2016,37065
24,537,2016,36365
24,537,2016,38465
24,537,2017,38585
24,537,2017,36485
24,537,2017,37185
24,537,2017,35085
24,538,2015,39720
24,538,2015,41310
24,538,2016,41310
24,538,2016,39720
24,538,2017,39720
24,539,2016,39995
24,539,2017,40155
24,540,2016,42610
24,540,2017,42770
24,541,2015,42790
24,541,2015,45025
24,541,2016,45015
24,541,2016,42780
24,541,2017,45175
24,541,2017,43010
24,542,2015,62400
24,542,2016,62805
24,542,2017,64165
24,543,2001,33955
24,543,2001,35705
24,543,2002,35705
24,543,2002,33955
24,543,2003,36925
24,543,2003,35125
24,544,2004,35275
24,544,2004,36675
24,544,2005,36025
24,544,2005,37425
24,544,2006,36370
24,544,2006,37770
24,545,2015,40970
24,545,2015,50220
24,545,2015,48710
24,545,2015,42370
24,545,2016,49125
24,545,2016,41900
24,545,2016,43300
24,545,2017,50320
24,545,2017,48920
24,545,2017,43020
24,545,2017,44420
24,546,2006,46060
24,546,2006,44660
24,546,2007,41180
24,546,2007,42580
24,546,2008,42080
24,546,2008,43480
24,547,2015,47620
24,547,2015,49020
24,547,2016,57045
24,547,2016,53635
24,547,2016,52235
24,547,2017,53035
24,547,2017,56495
24,548,1998,3211
24,548,1999,3665
24,548,2000,4024
24,549,1998,3442
24,549,1999,4031
24,549,2000,4404
24,550,2008,66355
24,550,2009,66805
24,550,2010,68405
25,551,2003,45125
25,551,2003,42175
25,551,2003,39485
25,551,2003,42435
25,551,2004,45705
25,551,2004,42755
25,551,2004,40290
25,551,2004,43240
25,551,2005,40635
25,551,2005,43585
25,552,2002,51785
25,553,2001,39660
25,553,2002,39895
25,553,2002,38185
25,553,2002,38790
25,553,2002,39775
25,553,2017,44560
25,553,2017,46560
25,553,2017,49515
25,553,2017,55915
25,553,2017,62915
25,553,2017,53915
25,553,2017,64915
25,553,2017,47515
25,554,2004,36770
25,554,2004,43370
25,554,2004,36140
25,554,2004,39970
25,554,2004,32370
25,554,2005,43590
25,554,2005,32640
25,554,2005,36360
25,554,2005,36990
25,554,2005,40190
25,554,2006,39285
25,555,2015,46030
25,555,2015,35595
25,555,2015,33100
25,555,2015,48525
25,555,2016,46455
25,555,2016,42955
25,555,2016,48950
25,555,2016,40460
25,555,2016,33260
25,555,2016,39585
25,555,2016,37090
25,555,2016,35755
25,555,2017,41895
25,555,2017,35720
25,555,2017,35130
25,555,2017,32720
25,555,2017,39485
25,555,2017,38125
25,555,2017,45475
25,555,2017,47880
25,556,2014,38850
25,556,2014,40845
25,556,2014,45840
25,556,2015,45840
25,556,2015,38850
25,556,2015,40845
25,556,2016,41005
25,556,2016,39010
25,556,2016,46000
25,557,2015,45205
25,557,2015,43210
25,557,2016,43370
25,557,2016,45365
25,557,2017,43530
25,557,2017,49025
25,558,2015,40850
25,558,2015,38900
25,558,2016,44045
25,558,2016,47810
25,558,2016,53475
25,558,2016,38260
25,558,2016,55970
25,558,2016,45315
25,558,2016,40755
25,558,2016,41550
25,558,2017,38260
25,558,2017,44045
25,558,2017,48055
25,558,2017,45560
25,558,2017,53475
25,558,2017,40755
25,558,2017,41550
25,558,2017,55970
25,559,2015,45555
25,559,2015,35190
25,559,2015,35190
25,559,2015,37080
25,559,2015,45555
25,559,2015,47445
25,559,2016,37080
25,559,2016,45605
25,559,2016,45605
25,559,2016,47495
25,559,2016,35190
25,559,2016,35190
25,559,2017,35010
25,559,2017,36900
25,559,2017,39510
25,559,2017,39510
25,559,2017,49560
25,559,2017,35010
25,559,2017,41400
25,559,2017,47670
25,559,2017,36760
25,559,2017,36760
25,559,2017,47670
25,559,2017,38650
25,560,2011,34645
25,561,2006,38680
25,561,2006,42235
25,561,2007,41225
25,561,2007,41525
25,561,2007,38425
25,561,2007,38125
25,561,2008,38915
25,561,2008,42015
25,561,2008,41715
25,561,2008,38615
25,562,1990,2000
25,562,1990,2000
25,562,1991,2000
25,562,1991,2000
25,562,1992,2000
25,562,1992,2000
25,563,1996,2000
25,563,1996,2000
25,563,1997,2263
25,563,1997,2209
25,563,1998,2411
25,563,1998,2459
25,564,2015,65055
25,564,2015,67220
25,564,2015,61480
25,564,2015,63645
25,564,2016,63195
25,564,2016,76650
25,564,2016,69135
25,564,2016,65560
25,564,2016,73645
25,564,2016,74260
25,564,2016,66770
25,564,2016,71260
25,564,2017,65560
25,564,2017,71260
25,564,2017,66770
25,564,2017,63195
25,564,2017,69135
25,564,2017,76645
25,564,2017,73650
25,564,2017,74260
25,565,2009,52055
25,565,2009,46385
25,565,2010,52595
25,565,2010,46925
25,565,2011,47225
25,565,2011,47000
25,565,2011,52895
25,565,2011,52670
25,566,2006,28995
26,567,2009,43995
26,567,2009,54990
26,567,2009,47250
26,567,2010,47250
26,567,2010,54990
26,567,2011,51845
26,567,2011,54990
26,567,2011,57950
26,568,2002,89825
26,568,2003,90825
26,568,2004,93225
26,569,2011,64000
26,569,2011,65500
26,569,2013,66800
26,569,2013,77100
26,569,2013,78600
26,569,2013,68300
26,569,2014,78750
26,569,2014,68750
26,569,2014,79980
26,569,2014,69980
26,570,2017,91900
26,570,2017,91900
26,571,2009,74995
26,571,2009,65690
26,571,2010,65690
26,571,2011,65690
26,571,2011,70750
26,571,2011,74950
27,572,2004,81013
27,572,2004,85174
27,572,2005,86877
27,572,2005,82633
27,572,2006,87577
27,572,2006,79900
27,573,2015,77900
27,573,2015,69800
27,573,2016,76050
27,573,2016,70600
27,573,2016,78550
27,573,2017,77200
27,573,2017,79700
27,573,2017,71600
27,574,2005,98172
27,574,2006,98872
27,574,2006,104122
27,574,2006,99900
27,575,2014,143400
27,575,2014,126500
27,575,2015,132825
27,575,2015,165627
27,575,2015,150570
27,575,2016,150570
27,575,2016,132825
27,575,2016,165627
27,576,2014,143300
27,576,2014,153400
27,576,2014,138800
27,576,2015,161070
27,576,2015,182009
27,576,2015,150465
27,576,2015,145740
27,576,2016,161070
27,576,2016,150465
27,576,2016,145740
27,576,2016,182009
27,577,2017,83000
27,577,2017,72000
27,578,2015,106900
27,578,2015,140500
27,578,2016,107900
27,578,2016,99900
27,578,2016,141500
27,578,2017,116000
27,578,2017,109500
27,578,2017,145500
27,578,2017,109900
27,578,2017,109900
27,578,2017,116000
27,578,2017,103400
27,578,2017,145500
27,579,2003,85542
27,579,2003,89622
27,579,2004,89622
27,579,2004,85542
27,579,2005,87252
27,579,2005,91415
28,580,2010,366000
28,580,2010,455500
28,580,2010,405500
28,580,2011,372500
28,580,2011,412000
28,580,2012,379050
28,580,2012,418950
28,581,2010,456500
28,581,2010,417000
28,581,2010,506500
28,581,2011,423500
28,581,2011,463000
28,581,2012,470350
28,581,2012,430450
28,582,2011,1380000
28,582,2012,1382750
29,583,2012,16020
29,583,2012,14530
29,583,2012,16860
29,583,2012,15370
29,583,2013,17050
29,583,2013,15560
29,583,2013,16210
29,583,2013,14720
29,583,2014,17050
29,583,2014,15560
29,583,2014,16210
29,583,2014,14720
29,584,2015,25045
29,584,2015,26095
29,584,2015,23795
29,584,2015,19595
29,584,2015,18445
29,584,2015,23845
29,584,2015,25395
29,584,2015,24895
29,584,2015,25545
29,584,2015,24295
29,584,2015,19495
29,584,2015,20095
29,584,2015,19995
29,584,2015,21145
29,584,2015,23245
29,584,2015,16945
29,584,2015,24345
29,584,2015,20645
29,584,2015,18945
29,584,2015,26595
29,584,2015,22745
29,584,2015,17995
29,584,2016,22545
29,584,2016,21095
29,584,2016,25495
29,584,2016,20745
29,584,2016,24295
29,584,2016,23595
29,584,2016,21795
29,584,2016,17845
29,584,2016,26495
29,584,2016,24745
29,584,2016,18895
29,584,2016,19595
29,584,2016,23245
29,584,2016,18545
29,584,2016,25795
29,584,2016,20045
29,584,2016,25445
29,584,2016,24795
29,584,2017,21495
29,584,2017,17845
29,584,2017,23145
29,584,2017,24195
29,584,2017,20145
29,584,2017,24945
29,584,2017,23895
29,584,2017,19095
29,584,2017,23445
29,584,2017,18895
29,584,2017,22245
29,584,2017,22395
29,584,2017,20445
29,585,1992,2000
29,585,1992,2000
29,585,1993,2000
29,585,1993,2000
29,585,1994,2000
29,586,2013,24470
29,586,2013,20940
29,586,2013,19940
29,586,2013,22070
29,586,2014,20140
29,586,2014,24670
29,586,2014,21140
29,586,2014,22270
29,586,2015,24770
29,586,2015,22370
29,586,2015,21240
29,587,2015,24895
29,587,2015,22895
29,587,2015,23845
29,587,2015,21190
29,587,2015,29895
29,587,2016,22995
29,587,2016,24995
29,587,2016,21495
29,587,2016,30195
29,587,2016,23945
29,587,2017,30695
29,587,2017,21945
29,587,2017,24195
29,587,2017,22995
29,587,2017,25245
29,588,2000,2080
29,588,2000,2234
29,588,2000,2000
29,588,2000,2146
29,588,2001,22935
29,588,2001,19935
29,588,2001,20935
29,588,2001,18735
29,588,2002,19985
29,588,2002,18785
29,588,2002,21885
29,589,1993,2000
29,589,1994,2000
29,589,1995,2000
29,590,2001,20030
29,590,2001,14990
29,590,2001,17225
29,590,2001,18485
29,590,2001,14545
29,590,2001,12345
29,590,2001,18360
29,590,2001,19340
29,590,2001,17545
29,590,2001,12495
29,590,2001,22085
29,590,2001,14695
29,590,2001,15125
29,591,1998,2179
29,591,1998,3323
29,591,1998,2915
29,591,1998,2756
29,591,1998,2692
29,591,1998,2930
29,591,1998,2717
29,591,1998,3033
29,591,1998,2713
29,591,1998,2432
29,591,1999,3514
29,591,1999,3696
29,591,1999,2593
29,591,1999,3538
29,591,1999,2870
29,591,1999,2211
29,591,1999,3206
29,591,1999,3119
29,591,1999,3214
29,591,1999,2853
29,591,1999,3221
29,591,1999,2493
29,591,1999,2946
29,591,1999,3011
29,591,1999,2857
29,591,1999,3229
29,591,1999,2801
29,591,2000,2637
29,591,2000,2961
29,591,2000,3107
29,591,2000,3394
29,591,2000,2689
29,591,2000,3768
29,591,2000,2350
29,591,2000,3289
29,591,2000,2413
29,591,2000,3928
29,591,2000,3579
29,591,2000,3032
29,591,2000,3190
29,592,2007,26590
29,592,2007,19675
29,592,2007,15535
29,592,2007,19040
29,592,2007,21430
29,592,2007,22045
29,592,2008,26590
29,592,2008,22045
29,592,2008,15535
29,592,2009,16060
29,592,2009,22150
29,593,2016,19960
29,593,2016,21960
29,593,2016,26240
29,593,2016,23210
29,593,2016,21210
29,593,2016,24990
29,593,2017,24990
29,593,2017,19960
29,593,2017,21960
29,593,2017,23210
29,593,2017,26240
29,593,2017,21210
29,594,2014,22795
29,594,2014,24045
29,594,2014,24815
29,594,2014,26065
29,594,2014,29070
29,594,2014,21395
29,594,2014,27820
29,594,2015,27970
29,594,2015,29220
29,594,2015,26215
29,594,2015,21545
29,594,2015,24965
29,594,2015,22945
29,594,2015,24195
29,594,2015,24395
29,594,2016,21795
29,594,2016,26465
29,594,2016,24445
29,594,2016,21795
29,594,2016,23195
29,594,2016,24895
29,594,2016,29870
29,594,2016,28570
29,594,2016,29470
29,594,2016,25215
29,594,2016,25215
29,594,2016,23595
29,594,2016,28220
29,594,2016,26515
29,595,2010,25950
29,595,2010,27650
29,595,2010,31335
29,595,2010,33035
29,595,2010,21700
29,595,2010,22490
29,595,2011,33340
29,595,2011,31640
29,595,2011,21990
29,595,2011,27955
29,595,2011,22795
29,595,2011,26390
29,595,2011,26255
29,595,2012,26455
29,595,2012,31840
29,595,2012,26590
29,595,2012,22995
29,595,2012,28155
29,595,2012,33540
29,595,2012,22190
29,596,2014,31575
29,596,2014,29985
29,596,2014,32480
29,596,2014,36625
29,596,2014,35035
29,596,2014,34070
29,596,2015,35035
29,596,2015,36625
29,596,2015,31575
29,596,2015,34070
29,596,2015,32480
29,596,2015,29985
29,596,2016,35970
29,596,2016,33320
29,596,2016,41970
29,596,2016,40170
29,596,2016,31520
29,596,2016,44015
29,596,2016,37770
29,597,2004,28460
29,597,2004,23490
29,597,2005,28515
29,597,2005,22115
29,597,2005,22950
29,597,2006,28515
29,597,2006,22950
29,597,2006,22115
29,598,1993,2000
29,598,1993,2000
29,598,1993,2000
29,598,1994,2000
29,598,1994,2000
29,598,1995,2000
29,599,2014,27505
29,599,2014,30550
29,599,2014,29265
29,599,2014,26905
29,599,2014,28665
29,599,2014,25980
29,599,2014,27550
29,599,2014,23720
29,599,2014,28650
29,599,2014,29450
29,599,2015,28650
29,599,2015,27550
29,599,2015,29265
29,599,2015,23970
29,599,2015,29450
29,599,2015,30550
29,599,2015,27505
29,599,2015,26905
29,599,2015,26230
29,599,2015,32205
29,599,2015,32655
29,599,2015,28665
29,599,2016,28600
29,599,2016,26395
29,599,2016,29330
29,599,2016,31270
29,599,2016,30065
29,599,2016,24915
29,600,1995,2000
29,600,1995,2000
29,600,1996,2000
29,600,1996,2000
29,600,1996,2000
29,600,1997,2000
29,600,1997,2000
29,601,2011,23700
29,601,2012,24000
29,601,2013,24200
29,602,2006,27995
29,602,2006,29925
29,602,2007,29925
29,602,2007,27995
29,603,2004,25730
29,603,2005,25780
29,603,2005,26580
29,604,2003,20480
29,604,2003,19980
29,605,2000,2381
29,605,2000,2337
29,605,2000,2138
29,605,2001,31025
29,605,2001,28025
29,605,2002,28075
29,605,2002,31075
29,605,2002,31675
29,605,2002,28875
29,606,1992,2000
29,606,1992,2000
29,606,1992,2000
29,606,1992,2000
29,606,1993,2000
29,606,1993,2000
29,606,1993,2000
29,606,1993,2000
29,606,1994,2000
29,606,1994,2000
29,606,1994,2000
29,606,1994,2000
29,607,2001,13885
29,607,2001,12765
29,607,2001,13485
29,607,2001,18020
29,607,2001,15535
29,607,2002,15700
29,607,2002,14975
29,607,2002,13075
29,607,2003,16140
29,607,2003,15415
29,607,2003,13680
29,608,2002,16455
29,608,2003,16895
29,609,1993,7523
29,609,1994,8147
29,609,1995,8839
29,610,2009,31930
29,610,2009,26435
29,610,2009,27860
29,610,2009,31000
29,610,2009,26435
29,610,2009,31700
29,610,2009,28560
29,610,2010,32140
29,610,2010,26645
29,610,2010,32810
29,610,2010,26645
29,610,2010,32110
29,610,2011,32960
29,610,2011,32260
29,610,2011,32290
29,610,2011,26795
29,610,2011,26795
29,611,2009,23545
29,611,2009,19730
29,611,2009,25885
29,611,2009,24620
29,611,2009,24805
29,611,2009,24690
29,611,2009,26375
29,611,2009,25950
29,611,2009,22935
29,611,2009,21790
29,611,2009,24200
29,611,2009,23055
29,611,2009,27635
29,611,2010,24200
29,611,2010,27305
29,611,2010,23590
29,611,2010,25550
29,611,2010,20405
29,611,2010,22445
29,611,2010,27165
29,611,2010,28915
29,611,2010,25345
29,611,2011,25700
29,611,2011,25495
29,611,2011,23740
